 Code ; Nom complet ; Altitude ; Accès ; WGS84 Lon D ; WGS84 Lat D 
 PT-06-0816 ; Portela de Unhais ;816; En343/Cm1374/C.L. ; -7.800762 ; 40.124022 
 PT-06-0857 ; Colada do Gestal ;857; Em343 ; -7.926802 ; 40.123031 
 PT-06-0862 ; Selada da Mata ;862; S ; -7.852836 ; 40.077197 
 PT-06-0881 ; Selada da Cova ;881; Estrada Em343 ; -7.938374 ; 40.122842 
 PT-06-0888 ; Colada de Belide ;888; Em343/R1 ; -7.966478 ; 40.104376 
 PT-06-0899 ; Selada do Braçal ;899; Estrada das Beiras ; -8.030853 ; 40.110866 
 PT-06-0964 ; Selada de Franco ;964; R ; -8.195716 ; 40.103044 
 PT-06-0982 ; Selada da Ereira ;982; Estrada Em343 ; -7.991483 ; 40.111699 
 PT-06-1002 ; Selada das Poças ;1002; R ; -8.189866 ; 40.076862 
 PT-06-1028 ; Portas do Inferno ;1028; C.L. ; -7.828087 ; 40.254798 
 PT-06-1133 ; Selada de Pera ;1133; R ; -8.171157 ; 40.085415 
 PT-06-1224 ; Portas de Égua ;1224; R1 ; -7.789868 ; 40.226221 
 PT-08-0155 ; Portinhola ;155; S ; -8.363092 ; 37.332599 
 PT-08-0236 ; Portela das Voltas ;236; S ; -8.320602 ; 37.354207 
 PT-08-0266 ; Portela da Choça ;266; R ; -8.18937 ; 37.2889 
 PT-08-0321 ; Portela Larga ;321; R ; -8.470169 ; 37.340037 
 PT-08-0327 ; Portela da Pomba ;327; R1 ; -8.52607 ; 37.352392 
 PT-08-0339 ; Portela do Canivete ;339; R ; -8.502931 ; 37.368738 
 PT-08-0365 ; Portela da Laranjeira ;365; S ; -8.14332 ; 37.25602 
 PT-08-0389 ; Portela do Zambujeiro ;389; S ; -8.557761 ; 37.390293 
 PT-08-0427 ; Portela da Serenada ;427; En 266 ; -8.559309 ; 37.340078 
 PT-08-0429 ; Portela do Fuzil ;429; S ; -7.788013 ; 37.321648 
 PT-08-0438 ; Portela das Corchas ;438; En266 ; -8.543705 ; 37.359724 
 PT-08-0448 ; Portela dos Tremoços ;448; S ; -7.728209 ; 37.245354 
 PT-08-0459 ; Portela ;459; R ; -8.539313 ; 37.381903 
 PT-08-0507 ; Portela dos Gralhos ;507; M1067 ; -8.638086 ; 37.301841 
 PT-08-0714 ; Portela de Monchique ;714; S ; -8.524675 ; 37.313554 
 PT-09-0449 ; Portela ;449; HS ; -7.06768 ; 40.9943 
 PT-09-0617 ; Portelas ;617; HS ; -7.02574 ; 40.93234 
 PT-09-0618 ; Portela ;618; N232/R1 ; -7.446917 ; 40.39598 
 PT-09-0669 ; Portela ;669; S ; -7.147051 ; 40.758321 
 PT-09-0814 ; Portela ;814; R1 ; -7.319396 ; 40.517348 
 PT-09-0965 ; Portela do Arão ;965; N231 ; -7.716055 ; 40.339869 
 PT-09-0971 ; Portelha de Areja ;971; R ; -6.924228 ; 40.257562 
 PT-09-0974 ; Puerto Salguero ;974; S ; -6.906159 ; 40.254938 
 PT-09-1165 ; Portela ;1165; S ; -7.68635 ; 40.36881 
 PT-09-1268 ; Portela ;1268; CL ; -7.51431 ; 40.48136 
 PT-10-0214 ; Portela ;214; HS ; -8.44049 ; 39.77868 
 PT-10-0285 ; Portela ;285; Em526 ; -8.45169 ; 39.95385 
 PT-10-0289 ; Portela ;299; HS ; -8.462785 ; 39.997316 
 PT-10-0328 ; Portela de Codeceira ;328; R ; -8.309953 ; 39.80337 
 PT-10-0341 ; Portela ;341; R ; -8.40368 ; 39.80988 
 PT-10-0418 ; Portela das Cruzes ;418; R ; -8.90873 ; 39.45799 
 PT-11-0336 ; Portela ;336; CV ; -9.43675 ; 38.76696 
 PT-12-0269 ; Portela do Atalho ;269; N18 ; -7.66418 ; 39.62502 
 PT-12-0579 ; Portilla de Jola ;579; R ; -7.244101 ; 39.28584 
 PT-12-0688 ; Puerto Roque ;649; N-521 ; -7.3063 ; 39.351418 
 PT-12-0701 ; Puerto de San Pedro ;701; S ; -7.306765 ; 39.355696 
 PT-13-1011 ; Alto do Espinho ;1011; lp4 ; -7.91419 ; 41.27974 
 PT-14-0177 ; Portela da Boa Vista ;177; S ; -8.31406 ; 39.49595 
 PT-14-0188 ; Portela da Vila ;188; CL ; -8.40714 ; 39.6825 
 PT-14-0316 ; Portelinha ;316; N348/R1 ; -8.323037 ; 39.706618 
 PT-14-0407 ; Portela das Salgueiras ;407; R ; -8.890529 ; 39.461329 
 PT-16-0045 ; Portela ;45; R ; -8.73383 ; 41.720002 
 PT-16-0128 ; Portela ;128; R ; -8.60883 ; 41.78418 
 PT-16-0345 ; Portela de Bustarenga ;345; S ; -8.657156 ; 41.859319 
 PT-16-0360 ; Portela Pequena ;360; R ; -8.618274 ; 41.85076 
 PT-16-0395 ; Portela Grande ;395; Gr camino de Santiago. R1 ; -8.60789 ; 41.862813 
 PT-16-0407 ; Portela do Alvito ;407; En304/C.L. ; -8.375927 ; 41.981192 
 PT-16-0545 ; Portela do Marco ;545; S ; -8.355593 ; 41.988187 
 PT-16-0610 ; Portela de Antela ;610; R ; -8.57713 ; 41.95398 
 PT-16-0625 ; Portelinha ;625; HS ; -8.276075 ; 41.88568 
 PT-16-0655 ; Portela da Ferreira ;655; R ; -8.313826 ; 41.8873 
 PT-16-0785 ; Portelada ;785; HS ; -8.343247 ; 41.908042 
 PT-16-1006 ; Portela do Lagarto ;1006; En202 ; -8.20431 ; 42.01886 
