 Code ; Nom complet ; Altitude ; Accès ; WGS84 Lon D ; WGS84 Lat D 
 FR-01-1010a ; Col de Portes ;1005; D99 ; 5.48327 ; 45.85892 
 FR-01-1010b ; Golet au Rouge ;1010; R1-2-3 ; 5.637314 ; 46.096047 
 FR-01-1036 ; Col de Richemond ;1036; D30 ; 5.748375 ; 46.008301 
 FR-01-1040 ; Col du Petit Perthuis ;1031; CV(O), GR 59 ; 5.591341 ; 45.785445 
 FR-01-1055 ; Golet de l'Epine ;1055; S ; 5.58329 ; 46.06764 
 FR-01-1056 ; Col de Belle Roche ;1056; D39 ; 5.646934 ; 46.110884 
 FR-01-1070a ; Golet de la Frasse ;1070; R1-2-3 ; 5.646169 ; 46.12141 
 FR-01-1070b ; Golet Sapin ;1068; R1 à 50m ; 5.675941 ; 46.099297 
 FR-01-1073 ; Col de Cuvillat ;1073; D57a ; 5.621976 ; 46.032133 
 FR-01-1079 ; Col de Valorse ;1079; R1 ; 5.638441 ; 45.999534 
 FR-01-1081 ; Golet Blanchet ;1122;; 5.675383 ; 46.105806 
 FR-01-1096 ; Le Grand Pertuis ;1096; R1(N)(SE), R2(S), GRP Tour du Pays de Lhuis et d'Izieu ; 5.572084 ; 45.80449 
 FR-01-1099 ; Col de la Croix de l'Orme ;1099; RF(O), R1(E) ; 5.629956 ; 45.993611 
 FR-01-1112 ; Col de la Rochette ;1112; D9 ; 5.63953 ; 45.983949 
 FR-01-1128 ; Col de Menthières ;1127; D16 ; 5.849726 ; 46.18078 
 FR-01-1144 ; Col de Bérentin ;1144; D55 ; 5.68379 ; 46.118187 
 FR-01-1145 ; Pas du Boeuf ;1130; R1 ; 5.79526 ; 46.207844 
 FR-01-1145a ; Golet Belon ;1145; CV(O), R(E), GRP Balcon du Valromey, GRP Tour du Valromey ; 5.693559 ; 46.061573 
 FR-01-1146 ; Golet Truffet ;1146; R1 S2(S) ; 5.729265 ; 46.025705 
 FR-01-1151 ; Col de la Clye ;1151; RF ; 5.635161 ; 45.957323 
 FR-01-1175 ; La Selle ;1175; D120/D120c ; 5.745469 ; 45.90547 
 FR-01-1178 ; Col de Cuvery ;1178; D101 ; 5.725629 ; 46.115006 
 FR-01-1298 ; Col de Charbemènes ;1317; S1-2, GRP Tour du Valromey ; 5.767538 ; 45.91778 
 FR-01-1304 ; Col du Sac ;1360; R1 S2 ; 5.863413 ; 46.169904 
 FR-01-1310 ; Golet de la Biche ;1310; D123 ; 5.748906 ; 45.952356 
 FR-01-1320 ; Col de la Faucille ;1320; N5, GRP Balcon du Léman ; 6.018701 ; 46.369846 
 FR-01-1350 ; Col du Goléron ;1350; S2 ; 6.031468 ; 46.366316 
 FR-01-1350a ; Col du Merle ;1350; R1, GRP Tour de la Valserine ; 5.878068 ; 46.266311 
 FR-01-1390 ; Passage du Gralet ;1410; R1-2 S2-3(SO), GR9, GR509 Balcon du Léman ; 5.899054 ; 46.216733 
 FR-01-1390a ; Col de Combe Blanche ;1390; RF/GRP Balcon du Léman ; 6.078202 ; 46.40178 
 FR-01-1430 ; Col de l'Encoche ;1430; S3-4 ; 5.863249 ; 46.252638 
 FR-01-1450 ; Col de Crozet ;1485; R1, GRP Balcon du Léman ; 5.967639 ; 46.294536 
 FR-01-1490 ; Col de Chalam ;1490; S1-2-3(NO), S4(NE) ; 5.860442 ; 46.249141 
 FR-01-1500 ; Col du Colombier ;1498; D120, GR9 , GRP Tour du Valromey ; 5.76176 ; 45.903417 
 FR-01-1580 ; Pas de l'Echine ;1590; S1-2-3(N), GR9, GRP Balcon du Léman ; 6.000532 ; 46.326671 
 FR-02-0123 ; Pas Saint-Rémy ;123; D58 ; 3.58978 ; 49.79611 
 FR-03-0330 ; Col de Naves ;330; D68 ; 3.128639 ; 46.174461 
 FR-03-0824 ; Col du Beau Louis ;824; D495 ; 3.709763 ; 45.974182 
 FR-03-0871 ; Col de la Plantade ;871; D122/113 ; 3.632692 ; 45.961293 
 FR-03-0993 ; Col de la Rivière Noire ;993; D39/D120 ; 3.814326 ; 46.071723 
 FR-03-1077 ; Col de la Loge des Gardes ;1077; D177/D182 ; 3.799923 ; 46.005395 
 FR-03-1151 ; Col des Planchettes ;1151; R1-2 ; 3.681201 ; 45.944211 
 FR-04-0475 ; La Colle ;475; CV (C3) ; 5.977954 ; 43.745447 
 FR-04-0570 ; Pas des Boeufs ;570; S1-2(O) ; 5.961841 ; 44.115218 
 FR-04-0591 ; Col de la Mort d'Imbert ;591; D5 ; 5.778992 ; 43.863386 
 FR-04-0611 ; Col des Hostes ;611; RN75 ; 5.850291 ; 44.27853 
 FR-04-0645 ; Col de Montfuron ;649; D907 ; 5.697572 ; 43.844162 
 FR-04-0649 ; Col de Val Martine ;649; D5/D14 ; 5.650494 ; 43.985513 
 FR-04-0650 ; La Colette ;650; S1 ; 6.204747 ; 44.054956 
 FR-04-0661 ; Col des Fourches ;661; R ; 6.022176 ; 43.958477 
 FR-04-0665 ; La Colle ;665;; 6.089361 ; 44.05046 
 FR-04-0691 ; Col du Trisson ;691; D417 ; 6.130371 ; 44.073908 
 FR-04-0697 ; Col de l'Aire dei Masco ;697; D31/D33 ; 5.580206 ; 43.829078 
 FR-04-0703 ; Col du Masse ;703; S2-3(O)(E) ; 6.182012 ; 44.093383 
 FR-04-0710 ; Col des Abeilles ;710; D20 ; 6.26888 ; 44.076441 
