 Code ; Nom complet ; Altitude ; Accès ; WGS84 Lon D ; WGS84 Lat D 
 AR-M-2915 ; Paso de Potrerillos ;2915; HS ; -70.436575 ; -35.326097 
 AR-M-2915a ; Portezuelo Aguada del Toro ;2915; S ; -69.101508 ; -32.717315 
 AR-M-2925 ; Paso de Villagra ;2925; S ; -70.482487 ; -35.203095 
 AR-M-2935 ; Paso de Tiburcio ;2935; HS ; -70.375564 ; -35.162337 
 AR-M-2955 ; Paso del Planchón ;2955; S ; -70.545664 ; -35.205587 
 AR-M-2955a ; Paso de los Paramillos ;2955; RP 52 R1 ; -69.115789 ; -32.48586 
 AR-M-2965 ; Paso del Montañecito ;2965; HS ; -70.38825 ; -35.505841 
 AR-M-2965a ; Paso de San Francisco Norte ;2965; HS ; -70.410911 ; -35.645905 
 AR-M-2975 ; Paso del Fierro ;2975; S ; -70.434409 ; -35.379057 
 AR-M-2985 ; Paso del Cajón Grande ;2985; HS ; -70.410784 ; -35.921406 
 AR-M-2985a ; Paso de las Peñas ;2985; HS ; -70.444959 ; -35.457886 
 AR-M-2985b ; Paso del Montañes ;2985; HS ; -70.429373 ; -35.475061 
 AR-M-2985c ; Abra de Los Blancos ;2985; HS ; -69.38227 ; -34.014561 
 AR-M-3035 ; Paso Trolón ;3035; HS ; -70.364563 ; -35.79318 
 AR-M-3045 ; Paso Pichi Trolón ;3045; HS ; -70.327077 ; -35.806201 
 AR-M-3065 ; Paso de Santa Elena ;3065; HS ; -70.365032 ; -35.128028 
 AR-M-3075 ; Paso de la Damas ;3075; R ; -70.289738 ; -34.884994 
 AR-M-3095 ; Portezuelo del Mal Barco ;3095; HS ; -69.89073 ; -35.089232 
 AR-M-3095a ; Portezuelo de Bonilla ;3095; R1 ; -69.183198 ; -32.654617 
 AR-M-3115 ; Portezuelo Los Manantiales ;3115; HS ; -69.397613 ; -33.746118 
 AR-M-3135 ; Portezuelo del Chifle ;3135; HS ; -69.361503 ; -33.975506 
 AR-M-3165 ; Abra de La Piedra Blanca ;3165; HS ; -69.48412 ; -33.575609 
 AR-M-3175 ; Paso de los Angeles ;3175; HS ; -70.42036 ; -35.632429 
 AR-M-3375 ; Abra El Toscal ;3375; HS ; -69.670928 ; -34.004683 
 AR-M-3425 ; Paso de Maipo ;3425; S ; -69.795275 ; -34.236747 
 AR-M-3465 ; Abra Plomo ;3465; HS ; -69.756769 ; -34.237998 
 AR-M-3495 ; Abra El Risco Plateado ;3495; HS ; -70.079801 ; -34.893923 
 AR-M-3645 ; Portezuelo de la Lágrimas ;3645; HS ; -70.233475 ; -34.68674 
 AR-M-3645a ; Abra de La Yesera ;3645; HS ; -69.637409 ; -34.031815 
 AR-M-3675 ; Portillo Cortadera ;3675; HS ; -69.624782 ; -32.695874 
 AR-M-3675a ; Portezuelo del Viento ;3675; HS ; -69.414144 ; -33.925565 
 AR-M-3745 ; Portezuelo El Durazno ;3745; HS ; -69.773981 ; -34.083245 
 AR-M-3765 ; Paso de la Cruz de Piedra ;3765; HS ; -69.937533 ; -34.27989 
 AR-M-3775 ; Portezuelo Las Numeradas ;3775; HS ; -69.69201 ; -34.094802 
 AR-M-3795 ; Paso de Alvarado Norte ;3795; S ; -69.862249 ; -34.120408 
 AR-M-3795a ; Paso de Alvarado Sur ;3795; HS ; -69.865738 ; -34.141461 
 AR-M-3815 ; Paso de Molina ;3815; HS ; -70.013041 ; -34.405569 
 AR-M-3815a ; Paso de la Iglesia ;3815; S ; -70.07593 ; -32.823124 
 AR-M-3830 ; Portezuelo al S.O. del Portezuelo de las Lágrimas ;3830; HS ; -70.244394 ; -34.692074 
 AR-M-3835 ; Paso de Nieves Negras ;3835; HS ; -69.884333 ; -33.854977 
 AR-M-3835a ; Portezuelo Oriental de Río Bayo ;3835; HS ; -69.842663 ; -34.256909 
 AR-M-3835b ; Paso del Bermejo ;3835; R1 ; -70.071312 ; -32.824939 
 AR-M-3845 ; Paso de Alvarado Centro ;3845; HS ; -69.870075 ; -34.136576 
 AR-M-3875 ; Portezuelo de La Lágrima Viva ;3875; HS ; -69.608117 ; -32.593517 
 AR-M-3895 ; Paso Sistema Cristo Redentor ;3895; HS - Tunnel 600m en-dessous ; -70.08265 ; -32.815035 
 AR-M-3915 ; Abra Borbollón ;3915; HS ; -69.980454 ; -34.253362 
 AR-M-3925 ; Paso de Río Bayo ;3925; HS ; -69.864936 ; -34.263894 
 AR-M-3925a ; Portezuelo La Batea ;3925; HS ; -69.422743 ; -33.765763 
 AR-M-3935 ; Abra del Viento ;3935; HS ; -69.516918 ; -34.062737 
 AR-M-3975 ; Portezuelo de la Cruz de Piedra ;3975; HS ; -69.92565 ; -34.284307 
 AR-M-3995 ; Portezuelo Pedernales ;3995; HS ; -69.486284 ; -33.90721 
 AR-M-3995a ; Abra del Hielo ;3995; HS ; -69.809009 ; -33.053404 
 AR-M-3995b ; Portezuelo de La Laguna ;3995; HS ; -69.522678 ; -34.324568 
 AR-M-4015 ; Paso de las Leñas ;4015; HS ; -70.074968 ; -34.464323 
 AR-M-4015a ; Portezuelo Occidental de Río Bayo ;4015; HS ; -69.874762 ; -34.266511 
 AR-M-4025 ; Paso Portillo de Puiquenes ;4025; S ; -69.874779 ; -33.633325 
 AR-M-4045 ; Portezuelo del Potrero Escondido ;4045; HS ; -70.123983 ; -32.762823 
 AR-M-4075 ; Portezuelo de Colina ;4075; HS ; -69.880414 ; -33.915071 
 AR-M-4075a ; Abra del Papal ;4075; HS ; -69.712459 ; -34.071817 
 AR-M-4135 ; Portezuelo de Navarro ;4135; HS ; -70.03877 ; -32.871417 
 AR-M-4325 ; Paso de los Contrabandistas ;4325; HS ; -70.147615 ; -32.654618 
 AR-M-4345 ; Portezuelo Argentino ;4345; S ; -69.607483 ; -33.621995 
 AR-M-4355 ; Portezuelo de Lomas Coloradas ;4355; HS ; -70.14587 ; -32.723534 
 AR-M-4405 ; Portezuelo de los Contrabandistas ;4405; HS ; -70.148184 ; -32.658337 
 AR-M-4465 ; Portezuelo del Rincón ;4465; HS ; -69.664536 ; -33.332122 
 AR-M-4555 ; Portezuelo del Pico ;4555; HS ; -69.560529 ; -33.789258 
 AR-M-4575 ; Portezuelo Santa Clara ;4575; HS ; -69.68876 ; -33.261712 
 AR-M-4615 ; Portezuelo de Contrabandistas ;4615; HS ; -69.768919 ; -33.719709 
 AR-M-4635 ; Portezuelo de las Cuevas ;4635; HS ; -70.162813 ; -32.598075 
 AR-M-4705 ; Paso del Fraile ;4705; HS ; -69.680105 ; -33.342376 
 AR-M-4705a ; Portezuelo Blanco ;4705; HS ; -69.426943 ; -32.956732 
 AR-M-4715 ; Portezuelo del Tupungato ;4715; HS ; -69.791383 ; -33.307004 
 AR-M-4815 ; Paso de Pircas ;4815; HS ; -70.03397 ; -33.25371 
 AR-M-4815a ; Portezuelo Relinchos ;4815; HS ; -69.969481 ; -32.667946 
 AR-M-4825 ; Portezuelo del Morado ;4825; S ; -70.008075 ; -33.316043 
 AR-M-4835 ; Portillo Pan de Azucar ;4835; HS ; -70.102902 ; -32.618334 
